locality,constituency,state,lat,lng,status
vill mdiya,Shri Ramji Lal Suman (2024-30) (2024-2030),Uttar Pradesh,,,locality_curated
thirumalapura,Shri G.C. Chandrashekhar (2024-30) (2024-2030),Karnataka,,,locality_curated
sasiveghatta,Shri G.C. Chandrashekhar (2024-30) (2024-2030),Karnataka,,,locality_curated
nagasandra,Shri G.C. Chandrashekhar (2024-30) (2024-2030),Karnataka,,,locality_curated
Thirunaraiyur,Shri S. Kalyanasundaram (2022-28) (2022-2028),Tamil Nadu,,,locality_curated
Baroda,Shri Vivek K. Tankha (2022-28) (2022-2028),Madhya Pradesh,,,locality_curated
Nagar,Shri Vivek K. Tankha (2022-28) (2022-2028),Madhya Pradesh,,,locality_curated
Bagaspura,Shri Vivek K. Tankha (2022-28) (2022-2028),Madhya Pradesh,,,locality_curated
Gram,Shri Ghanshyam Tiwari (2022-28) (2022-2028),Rajasthan,,,locality_curated
vill bhunagariya,Shri Ramji Lal Suman (2024-30) (2024-2030),Uttar Pradesh,,,locality_curated
vill anadpur,Shri Ramji Lal Suman (2024-30) (2024-2030),Uttar Pradesh,,,locality_curated
vill madpura,Shri Ramji Lal Suman (2024-30) (2024-2030),Uttar Pradesh,,,locality_curated
vill pilkhun,Shri Ramji Lal Suman (2024-30) (2024-2030),Uttar Pradesh,,,locality_curated
vill dharmpur,Shri Ramji Lal Suman (2024-30) (2024-2030),Uttar Pradesh,,,locality_curated
vill gadiya,Shri Ramji Lal Suman (2024-30) (2024-2030),Uttar Pradesh,,,locality_curated
vill indragarh,Shri Ramji Lal Suman (2024-30) (2024-2030),Uttar Pradesh,,,locality_curated
Ramapur Shyamchand,Shri Sanjay Yadav (2024-30) (2024-2030),Bihar,,,locality_curated
Pahadpur pashchimi,Shri Sanjay Yadav (2024-30) (2024-2030),Bihar,,,locality_curated
Paharpur purvi,Shri Sanjay Yadav (2024-30) (2024-2030),Bihar,,,locality_curated
Judabanpur Karari,Shri Sanjay Yadav (2024-30) (2024-2030),Bihar,,,locality_curated
Judabanpur Barari,Shri Sanjay Yadav (2024-30) (2024-2030),Bihar,,,locality_curated
Rampur Shyamchand,Shri Sanjay Yadav (2024-30) (2024-2030),Bihar,,,locality_curated
Guhna,Shri G.C. Chandrashekhar (2024-30) (2024-2030),Karnataka,,,locality_curated
affected,Shri Sant Balbir Singh (2022-28) (2022-2028),Punjab,,,locality_curated
Majeru,Shri Ryaga Krishnaiah (2024-28) (2024-2028),Andhra Pradesh,,,locality_curated
Kamalpur,Shri Mayankkumar Nayak (2024-30) (2024-2030),Gujarat,,,locality_curated
Aloda,Shri Mayankkumar Nayak (2024-30) (2024-2030),Gujarat,,,locality_curated
Ramakrishna,Shri R. Girirajan (2022-28) (2022-2028),Tamil Nadu,,,locality_curated
Sangaiyya,Shri R. Girirajan (2022-28) (2022-2028),Tamil Nadu,,,locality_curated
Nsunyu,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Nagaland,,,locality_curated
Dhari,Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Gujarat,,,locality_curated
Bhamodra,Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Gujarat,,,locality_curated
Maroli,Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Gujarat,,,locality_curated
Dharmanagar,Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Gujarat,,,locality_curated
Pedamakkena,Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030),Andhra Pradesh,,,locality_curated
Ramapuram,Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030),Andhra Pradesh,,,locality_curated
Bodduavaripalem,Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030),Andhra Pradesh,,,locality_curated
Batchalakurapadu,Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030),Andhra Pradesh,,,locality_curated
Seethanagulavaram,Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030),Andhra Pradesh,,,locality_curated
Baghi,Shri Khiru Mahto (2022-28) (2022-2028),Bihar,,,locality_curated
Mathia,Shri Manan Kumar Mishra (2024-28) (2024-2028),Bihar,,,locality_curated
Wala,Dr. Kalpana Saini (2022-28) (2022-2028),Uttarakhand,,,locality_curated
Vidaj,Shri Mayankkumar Nayak (2024-30) (2024-2030),Gujarat,,,locality_curated
Ramanthali,Shri Haris Beeran (2024-30) (2024-2030),Kerala,,,locality_curated
Jhunathi Mahadev,Shri Akhilesh Prasad Singh (2024-30) (2024-2030),Bihar,,,locality_curated
Shivnagar Aiyara,Shri Akhilesh Prasad Singh (2024-30) (2024-2030),Bihar,,,locality_curated
Sonbhadravanshi Sumepur,Shri Akhilesh Prasad Singh (2024-30) (2024-2030),Bihar,,,locality_curated
Kudayathoor,Shri Haris Beeran (2024-30) (2024-2030),Kerala,,,locality_curated
pujara,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
bharatsinh somabhai barias,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
bamaniya,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
Devtaha,Shri Ratanjit Pratap Narain Singh (2024-30) (2024-2030),Uttar Pradesh,,,locality_curated
Alkapuri Shiv,Smt. Mahua Maji (2022-28) (2022-2028),Jharkhand,,,locality_curated
Valmiki,Smt. Mahua Maji (2022-28) (2022-2028),Jharkhand,,,locality_curated
Pahari,Smt. Mahua Maji (2022-28) (2022-2028),Jharkhand,,,locality_curated
Prachin Laxmi Ganesh,Smt. Mahua Maji (2022-28) (2022-2028),Jharkhand,,,locality_curated
Amthana Gram,Shri Ashokrao Shankarrao Chavan (2024-30) (2024-2030),Maharashtra,,,locality_curated
mannanpur,Shri Akhilesh Prasad Singh (2024-30) (2024-2030),Bihar,,,locality_curated
Niketan Bhadesar,Shri Ghanshyam Tiwari (2022-28) (2022-2028),Rajasthan,,,locality_curated
Kizhakkoth,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Pallichal Grama,Dr. John Brittas (2021-27) (2021-2027),Kerala,,,locality_curated
Zunjarakoppa,Shri Narayanasa K. Bhandage (2024-30) (2024-2030),Karnataka,,,locality_curated
Panchupalli,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Odisha,,,locality_curated
Brahmakundal,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Odisha,,,locality_curated
Jhinkharada,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Odisha,,,locality_curated
Trutiapada,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Odisha,,,locality_curated
Sananugan,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Odisha,,,locality_curated
Beruan,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Odisha,,,locality_curated
Sukha,Smt. Sumitra Balmik (2022-28) (2022-2028),Madhya Pradesh,,,locality_curated
Charada,Shri Mayankkumar Nayak (2024-30) (2024-2030),Gujarat,,,locality_curated
Sairam,Shri Subhasish Khuntia (2024-30) (2024-2030),Odisha,,,locality_curated
Phulasar Bara,Shri Randeep Singh Surjewala (2022-28) (2022-2028),Rajasthan,,,locality_curated
Kumha,Shri Vivek K. Tankha (2022-28) (2022-2028),Madhya Pradesh,,,locality_curated
Kondramal,Shri Vivek K. Tankha (2022-28) (2022-2028),Madhya Pradesh,,,locality_curated
Ghughara,Shri Vivek K. Tankha (2022-28) (2022-2028),Madhya Pradesh,,,locality_curated
Gajewala,Shri Pramod Tiwari (2022-28) (2022-2028),Rajasthan,,,locality_curated
Choti,Shri Randeep Singh Surjewala (2022-28) (2022-2028),Rajasthan,,,locality_curated
Bari,Shri Randeep Singh Surjewala (2022-28) (2022-2028),Rajasthan,,,locality_curated
Jahangeerpur,Shri Randeep Singh Surjewala (2022-28) (2022-2028),Rajasthan,,,locality_curated
Sikrori,Shri Randeep Singh Surjewala (2022-28) (2022-2028),Rajasthan,,,locality_curated
Kanchanpura,Shri Randeep Singh Surjewala (2022-28) (2022-2028),Rajasthan,,,locality_curated
Hmh,Shri Randeep Singh Surjewala (2022-28) (2022-2028),Rajasthan,,,locality_curated
Jodhewala,Shri Randeep Singh Surjewala (2022-28) (2022-2028),Rajasthan,,,locality_curated
Kohla,Shri Randeep Singh Surjewala (2022-28) (2022-2028),Rajasthan,,,locality_curated
Gangagarh,Shri Randeep Singh Surjewala (2022-28) (2022-2028),Rajasthan,,,locality_curated
Hosavirapur,Shri Jairam Ramesh (2022-28) (2022-2028),Karnataka,,,locality_curated
Batthikoppa,Shri Jairam Ramesh (2022-28) (2022-2028),Karnataka,,,locality_curated
Girnia,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Jharkhand,,,locality_curated
Dharampur,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Jharkhand,,,locality_curated
Dasdih,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Jharkhand,,,locality_curated
Sigolitand,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Jharkhand,,,locality_curated
Radhayidih,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Jharkhand,,,locality_curated
Sitla,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Jharkhand,,,locality_curated
Ranni,Dr. John Brittas (2021-27) (2021-2027),Kerala,,,locality_curated
Lower Dudhla,Dr. Sikander Kumar (2022-28) (2022-2028),Himachal Pradesh,,,locality_curated
Acchar Kumar,Dr. Sikander Kumar (2022-28) (2022-2028),Himachal Pradesh,,,locality_curated
Fatehpur,Dr. Sikander Kumar (2022-28) (2022-2028),Himachal Pradesh,,,locality_curated
Gatehpur,Dr. Sikander Kumar (2022-28) (2022-2028),Himachal Pradesh,,,locality_curated
Basti Chakli,Dr. Sikander Kumar (2022-28) (2022-2028),Himachal Pradesh,,,locality_curated
Mashu,Dr. Sikander Kumar (2022-28) (2022-2028),Himachal Pradesh,,,locality_curated
Basti Pabhar,Dr. Sikander Kumar (2022-28) (2022-2028),Himachal Pradesh,,,locality_curated
Mehar Singh,Dr. Sikander Kumar (2022-28) (2022-2028),Himachal Pradesh,,,locality_curated
Ghanahatti,Dr. Sikander Kumar (2022-28) (2022-2028),Himachal Pradesh,,,locality_curated
Mehsan Kanda,Dr. Sikander Kumar (2022-28) (2022-2028),Himachal Pradesh,,,locality_curated
Jalihal,Shri Narayanasa K. Bhandage (2024-30) (2024-2030),Karnataka,,,locality_curated
hanuman,Shri Aditya Prasad (2022-28) (2022-2028),Jharkhand,,,locality_curated
Ochira,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Puthige,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Manjeshwar,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Thairawar,Shri Randeep Singh Surjewala (2022-28) (2022-2028),Rajasthan,,,locality_curated
Chengala,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Badiadka,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Attanur Town,Shri K.R.N. Rajeshkumar (2022-28) (2022-2028),Tamil Nadu,,,locality_curated
Puduchattaram,Shri K.R.N. Rajeshkumar (2022-28) (2022-2028),Tamil Nadu,,,locality_curated
bhur garhi,Shri Tejveer Singh (2024-30) (2024-2030),Uttar Pradesh,,,locality_curated
Raj,Shri Manan Kumar Mishra (2024-28) (2024-2028),Bihar,,,locality_curated
Patti,Shri Manan Kumar Mishra (2024-28) (2024-2028),Bihar,,,locality_curated
Pokhara,Shri Manan Kumar Mishra (2024-28) (2024-2028),Bihar,,,locality_curated
Pippara,Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028),Andhra Pradesh,,,locality_curated
Phulasar,Shri Mukul Wasnik (2022-28) (2022-2028),Rajasthan,,,locality_curated
Fagaliya,Shri Mukul Wasnik (2022-28) (2022-2028),Rajasthan,,,locality_curated
Grame,Shri Mukul Wasnik (2022-28) (2022-2028),Rajasthan,,,locality_curated
patel,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
pravinbhai jesing bhai,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
bhagat,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
kanajiya,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
kadakiya,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
ahmedabad indore highway,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
parmar faliya kevadiya,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
Dhanasia,Shri Pramod Tiwari (2022-28) (2022-2028),Rajasthan,,,locality_curated
Changaroth,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Muthuvallur,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Nannammukku,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Thirumittacode,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Vazhakkad,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
kankanpur gram,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
deasi,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
gram,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
top bakhhar,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
taravdi gram,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
thana garjan gram,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
mahakali,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
Bangali,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
nayak muvali,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
bhuriya,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
Sonari,Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030),Maharashtra,,,locality_curated
Amarpur,Shri Vivek K. Tankha (2022-28) (2022-2028),Madhya Pradesh,,,locality_curated
talav muvada gram,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
jambudi,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
gatiya,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
Champagada,Shri Subhasish Khuntia (2024-30) (2024-2030),Odisha,,,locality_curated
Pookkottur,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
nisal,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
Ambemata,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
mother,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
nayk,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
muvadi,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
vanzara,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
matiya,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
futelav,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
Kal Bhairav,Prof. Manoj Kumar Jha (2024-30) (2024-2030),Bihar,,,locality_curated
Primary,Prof. Manoj Kumar Jha (2024-30) (2024-2030),Bihar,,,locality_curated
Kherlav,Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Gujarat,,,locality_curated
Babhangawan dakshni,Dr. Faiyaz Ahmad (2022-28) (2022-2028),Bihar,,,locality_curated
Meriyana,Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Gujarat,,,locality_curated
Gogadiawala,Shri Pramod Tiwari (2022-28) (2022-2028),Rajasthan,,,locality_curated
Begti,Shri Pramod Tiwari (2022-28) (2022-2028),Rajasthan,,,locality_curated
Vadeshiya,Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Gujarat,,,locality_curated
Ankadiya,Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Gujarat,,,locality_curated
Parsoli,Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Gujarat,,,locality_curated
House,Shri Ghanshyam Tiwari (2022-28) (2022-2028),Rajasthan,,,locality_curated
Jay,Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028),Maharashtra,,,locality_curated
Chukkapallivaripalem,Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030),Andhra Pradesh,,,locality_curated
Anigandlapadu,Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030),Andhra Pradesh,,,locality_curated
Vatsavai,Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030),Andhra Pradesh,,,locality_curated
Senthamangalam Town,Shri K.R.N. Rajeshkumar (2022-28) (2022-2028),Tamil Nadu,,,locality_curated
Nithari,Shri Narain Dass Gupta (2024-30) (2024-2030),Delhi,,,locality_curated
Nirman Karya,Shri Ghanshyam Tiwari (2022-28) (2022-2028),Rajasthan,,,locality_curated
Aethal,Dr. Kalpana Saini (2022-28) (2022-2028),Uttarakhand,,,locality_curated
Aithal,Dr. Kalpana Saini (2022-28) (2022-2028),Uttarakhand,,,locality_curated
Seedhadu,Dr. Kalpana Saini (2022-28) (2022-2028),Uttarakhand,,,locality_curated
Nagla,Dr. Kalpana Saini (2022-28) (2022-2028),Uttarakhand,,,locality_curated
Raun Gram,Dr. Kalpana Saini (2022-28) (2022-2028),Uttarakhand,,,locality_curated
Raun,Dr. Kalpana Saini (2022-28) (2022-2028),Uttarakhand,,,locality_curated
Soobkhar,Shri Vivek K. Tankha (2022-28) (2022-2028),Madhya Pradesh,,,locality_curated
Garha,Shri Vivek K. Tankha (2022-28) (2022-2028),Madhya Pradesh,,,locality_curated
primary school chora,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Gujarat,,,locality_curated
Serkhanchak gram,Shri Samik Bhattacharya (2024-30) (2024-2030),West Bengal,,,locality_curated
Rajnagar,Shri Samik Bhattacharya (2024-30) (2024-2030),West Bengal,,,locality_curated
Noolpuzha Grama,Shri P. P. Suneer (2024-30) (2024-2030),Kerala,,,locality_curated
Silli,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Murhu Phul Tand,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Mandgi,Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030),Maharashtra,,,locality_curated
Khadarpar,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Lesliganj,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Ahilyapur,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Tumbagutu Karamtoli,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Bhusur,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Akhada in Devari,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Bargawan,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Chaybagan,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Sarangloya,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Toli,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Hesal,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Koynartoli,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Pithoria,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Khijri,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Chandgaon,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Lalgutwa,Shri Pradip Kumar Varma (2024-30) (2024-2030),Jharkhand,,,locality_curated
Village Ram,Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),Punjab,,,locality_curated
Bazar,Shri Narayanasa K. Bhandage (2024-30) (2024-2030),Karnataka,,,locality_curated
Ethamukkala,Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030),Andhra Pradesh,,,locality_curated
Alluru,Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030),Andhra Pradesh,,,locality_curated
Gadepalem,Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030),Andhra Pradesh,,,locality_curated
Pelukkurichi,Shri K.R.N. Rajeshkumar (2022-28) (2022-2028),Tamil Nadu,,,locality_curated
Unikili,Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028),Andhra Pradesh,,,locality_curated
cheruvupalli,Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028),Andhra Pradesh,,,locality_curated
Cheruvupalli,Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028),Andhra Pradesh,,,locality_curated
Pamurupalli,Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028),Andhra Pradesh,,,locality_curated
Vengamambapuram,Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028),Andhra Pradesh,,,locality_curated
Ditasan,Shri Mayankkumar Nayak (2024-30) (2024-2030),Gujarat,,,locality_curated
Chithamur,Dr. M. Dhanapal (2025-31) (2025-2031),Tamil Nadu,,,locality_curated
Acharapakkam,Dr. M. Dhanapal (2025-31) (2025-2031),Tamil Nadu,,,locality_curated
Madurantakam,Dr. M. Dhanapal (2025-31) (2025-2031),Tamil Nadu,,,locality_curated
Yadtadi Gram,Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028),Karnataka,,,locality_curated
Thenur,Shri P. Chidambaram (2022-28) (2022-2028),Tamil Nadu,,,locality_curated
Arasamalai,Shri P. Chidambaram (2022-28) (2022-2028),Tamil Nadu,,,locality_curated
Nimbau,Shri Pramod Tiwari (2022-28) (2022-2028),Rajasthan,,,locality_curated
Moraanvalavu,Dr. M. Dhanapal (2025-31) (2025-2031),Tamil Nadu,,,locality_curated
Kappur,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Koppam,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Mannur,Shri Abdul Wahab (2021-27) (2021-2027),Kerala,,,locality_curated
Batrel,Shri Rajeev Shukla (2022-28) (2022-2028),Chhattisgarh,,,locality_curated
Gram,Shri Rajeev Shukla (2022-28) (2022-2028),Chhattisgarh,,,locality_curated
Vaddadi,Shri Meda Raghunadha Reddy (2024-30) (2024-2030),Andhra Pradesh,,,locality_curated
Mahabhairab,Shri Birendra Prasad Baishya (2025-31) (2025-2031),Assam,,,locality_curated
Soorapalli,Dr. M. Dhanapal (2025-31) (2025-2031),Tamil Nadu,,,locality_curated
Doramangalam,Dr. M. Dhanapal (2025-31) (2025-2031),Tamil Nadu,,,locality_curated
Karikkapatti,Dr. M. Dhanapal (2025-31) (2025-2031),Tamil Nadu,,,locality_curated
Avadathur,Dr. M. Dhanapal (2025-31) (2025-2031),Tamil Nadu,,,locality_curated
Periyasoragai,Dr. M. Dhanapal (2025-31) (2025-2031),Tamil Nadu,,,locality_curated
Birmohan,Shri Rajib Bhattacharjee (2024-28) (2024-2028),Tripura,,,locality_curated
Arali,Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030),Maharashtra,,,locality_curated
Hajjapur,Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030),Maharashtra,,,locality_curated
Puthur,Shri C. Sadanandan Master (2025-31) (2025-2031),Kerala,,,locality_curated
